date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
5/29/2017,5/29/2017 14:03,95,,Monday
5/29/2017,5/29/2017 14:10,95,,Monday
5/29/2017,5/29/2017 14:17,100,,Monday
5/29/2017,5/29/2017 14:24,100,,Monday
5/29/2017,5/29/2017 14:30,115,,Monday
5/29/2017,5/29/2017 14:38,115,,Monday
5/29/2017,5/29/2017 14:52,115,,Monday
5/29/2017,5/29/2017 14:59,115,,Monday
5/29/2017,5/29/2017 15:03,150,,Monday
5/29/2017,5/29/2017 15:10,150,,Monday
5/29/2017,5/29/2017 15:17,150,,Monday
5/29/2017,5/29/2017 15:24,150,,Monday
5/29/2017,5/29/2017 15:30,150,,Monday
5/29/2017,5/29/2017 15:38,185,,Monday
5/29/2017,5/29/2017 15:52,185,,Monday
5/29/2017,5/29/2017 15:59,185,,Monday
5/29/2017,5/29/2017 16:03,185,,Monday
5/29/2017,5/29/2017 16:10,185,,Monday
5/29/2017,5/29/2017 16:17,185,,Monday
5/29/2017,5/29/2017 16:24,185,,Monday
5/29/2017,5/29/2017 16:38,185,,Monday
5/29/2017,5/29/2017 16:45,170,,Monday
5/29/2017,5/29/2017 16:59,170,,Monday
5/29/2017,5/29/2017 17:10,170,,Monday
5/29/2017,5/29/2017 17:17,170,,Monday
5/29/2017,5/29/2017 17:24,170,,Monday
5/29/2017,5/29/2017 17:30,170,,Monday
5/29/2017,5/29/2017 17:38,145,,Monday
5/29/2017,5/29/2017 17:45,145,,Monday
5/29/2017,5/29/2017 17:52,130,,Monday
5/29/2017,5/29/2017 17:59,140,,Monday
5/29/2017,5/29/2017 18:03,140,,Monday
5/29/2017,5/29/2017 18:10,140,,Monday
5/29/2017,5/29/2017 18:17,140,,Monday
5/29/2017,5/29/2017 18:24,140,,Monday
5/29/2017,5/29/2017 18:30,140,,Monday
5/29/2017,5/29/2017 18:38,140,,Monday
5/29/2017,5/29/2017 18:45,140,,Monday
5/29/2017,5/29/2017 18:46,-999,,Monday
5/29/2017,5/29/2017 18:55,-999,,Monday
5/29/2017,5/29/2017 18:59,140,,Monday
5/29/2017,5/29/2017 19:03,140,,Monday
5/29/2017,5/29/2017 19:10,140,,Monday
5/29/2017,5/29/2017 19:17,120,,Monday
5/29/2017,5/29/2017 19:24,120,,Monday
5/29/2017,5/29/2017 19:30,145,,Monday
5/29/2017,5/29/2017 19:38,130,,Monday
5/29/2017,5/29/2017 19:45,130,,Monday
5/29/2017,5/29/2017 19:52,130,,Monday
5/29/2017,5/29/2017 19:59,130,,Monday
5/29/2017,5/29/2017 20:03,130,,Monday
5/29/2017,5/29/2017 20:10,130,,Monday
5/29/2017,5/29/2017 20:17,115,,Monday
5/29/2017,5/29/2017 20:24,115,,Monday
5/29/2017,5/29/2017 20:30,115,,Monday
5/29/2017,5/29/2017 20:38,115,,Monday
5/29/2017,5/29/2017 20:45,135,,Monday
5/29/2017,5/29/2017 20:52,135,,Monday
5/29/2017,5/29/2017 20:59,135,,Monday
5/29/2017,5/29/2017 21:10,145,,Monday
5/29/2017,5/29/2017 21:17,145,,Monday
5/29/2017,5/29/2017 21:24,145,,Monday
5/29/2017,5/29/2017 21:30,145,,Monday
5/29/2017,5/29/2017 21:38,-999,,Monday
5/29/2017,5/29/2017 21:43,-999,,Monday
5/29/2017,5/29/2017 21:45,-999,,Monday
5/29/2017,5/29/2017 21:52,-999,,Monday
5/29/2017,5/29/2017 21:59,-999,,Monday
5/29/2017,5/29/2017 22:03,-999,,Monday
5/29/2017,5/29/2017 22:10,-999,,Monday
5/29/2017,5/29/2017 22:17,-999,,Monday
5/29/2017,5/29/2017 22:24,-999,,Monday
5/29/2017,5/29/2017 22:30,-999,,Monday
5/29/2017,5/29/2017 22:38,-999,,Monday
5/29/2017,5/29/2017 22:45,-999,,Monday
5/29/2017,5/29/2017 22:52,-999,,Monday
5/29/2017,5/29/2017 22:59,-999,,Monday
5/29/2017,5/29/2017 23:03,-999,,Monday
5/29/2017,5/29/2017 23:10,-999,,Monday
5/29/2017,5/29/2017 23:17,90,,Monday
5/29/2017,5/29/2017 23:24,90,,Monday
5/29/2017,5/29/2017 23:30,90,,Monday
5/29/2017,5/29/2017 23:38,90,,Monday
5/29/2017,5/29/2017 23:45,90,,Monday
5/29/2017,5/29/2017 23:52,75,,Monday
5/29/2017,5/29/2017 23:59,75,,Monday
5/29/2017,5/30/2017 0:03,75,,Monday
5/29/2017,5/30/2017 0:10,75,,Monday
5/29/2017,5/30/2017 0:17,75,,Monday
5/29/2017,5/30/2017 0:30,40,,Monday
5/29/2017,5/30/2017 0:38,70,,Monday
5/29/2017,5/30/2017 0:45,70,,Monday
5/29/2017,5/30/2017 0:52,70,,Monday
5/29/2017,5/30/2017 0:02,,59,Monday
5/30/2017,5/30/2017 7:52,5,,Tuesday
5/30/2017,5/30/2017 7:59,5,,Tuesday
5/30/2017,5/30/2017 8:03,5,,Tuesday
5/30/2017,5/30/2017 8:07,-999,,Tuesday
5/30/2017,5/30/2017 8:10,5,,Tuesday
5/30/2017,5/30/2017 8:17,60,,Tuesday
5/30/2017,5/30/2017 8:24,75,,Tuesday
5/30/2017,5/30/2017 8:29,-999,,Tuesday
5/30/2017,5/30/2017 8:30,110,,Tuesday
5/30/2017,5/30/2017 8:38,120,,Tuesday
5/30/2017,5/30/2017 8:07,,31,Tuesday
5/30/2017,5/30/2017 8:45,180,,Tuesday
5/30/2017,5/30/2017 8:52,180,,Tuesday
5/30/2017,5/30/2017 8:59,180,,Tuesday
5/30/2017,5/30/2017 9:03,180,,Tuesday
5/30/2017,5/30/2017 9:10,180,,Tuesday
5/30/2017,5/30/2017 9:17,210,,Tuesday
5/30/2017,5/30/2017 9:24,210,,Tuesday
5/30/2017,5/30/2017 9:30,-999,,Tuesday
5/30/2017,5/30/2017 9:30,-999,,Tuesday
5/30/2017,5/30/2017 9:30,210,,Tuesday
5/30/2017,5/30/2017 9:38,210,,Tuesday
5/30/2017,5/30/2017 9:45,210,,Tuesday
