date,datetime,SPOSTMIN,SACTMIN,DAYOFWEEK
7/1/2018,7/1/2018 10:58,100,,Sunday
7/1/2018,7/1/2018 11:02,100,,Sunday
7/1/2018,7/1/2018 11:09,160,,Sunday
7/1/2018,7/1/2018 11:16,160,,Sunday
7/1/2018,7/1/2018 11:23,160,,Sunday
7/1/2018,7/1/2018 10:35,,48,Sunday
7/1/2018,7/1/2018 11:25,100,,Sunday
7/1/2018,7/1/2018 11:29,130,,Sunday
7/1/2018,7/1/2018 11:37,130,,Sunday
7/1/2018,7/1/2018 11:44,110,,Sunday
7/1/2018,7/1/2018 11:51,100,,Sunday
7/1/2018,7/1/2018 11:58,90,,Sunday
7/1/2018,7/1/2018 12:02,90,,Sunday
7/1/2018,7/1/2018 12:09,80,,Sunday
7/1/2018,7/1/2018 12:16,90,,Sunday
7/1/2018,7/1/2018 12:23,90,,Sunday
7/1/2018,7/1/2018 12:29,120,,Sunday
7/1/2018,7/1/2018 12:37,140,,Sunday
7/1/2018,7/1/2018 12:44,140,,Sunday
7/1/2018,7/1/2018 11:47,,54,Sunday
7/1/2018,7/1/2018 12:51,140,,Sunday
7/1/2018,7/1/2018 12:58,140,,Sunday
7/1/2018,7/1/2018 13:02,140,,Sunday
7/1/2018,7/1/2018 13:09,140,,Sunday
7/1/2018,7/1/2018 13:16,140,,Sunday
7/1/2018,7/1/2018 13:23,130,,Sunday
7/1/2018,7/1/2018 13:29,130,,Sunday
7/1/2018,7/1/2018 13:37,140,,Sunday
7/1/2018,7/1/2018 13:44,140,,Sunday
7/1/2018,7/1/2018 13:51,140,,Sunday
7/1/2018,7/1/2018 13:58,140,,Sunday
7/1/2018,7/1/2018 14:02,150,,Sunday
7/1/2018,7/1/2018 12:10,,114,Sunday
7/1/2018,7/1/2018 14:09,150,,Sunday
7/1/2018,7/1/2018 14:16,150,,Sunday
7/1/2018,7/1/2018 14:23,150,,Sunday
7/1/2018,7/1/2018 14:29,150,,Sunday
7/1/2018,7/1/2018 14:37,120,,Sunday
7/1/2018,7/1/2018 14:44,120,,Sunday
7/1/2018,7/1/2018 14:51,110,,Sunday
7/1/2018,7/1/2018 14:58,110,,Sunday
7/1/2018,7/1/2018 15:02,110,,Sunday
7/1/2018,7/1/2018 15:05,120,,Sunday
7/1/2018,7/1/2018 15:06,100,,Sunday
7/1/2018,7/1/2018 15:09,100,,Sunday
7/1/2018,7/1/2018 15:16,100,,Sunday
7/1/2018,7/1/2018 15:23,100,,Sunday
7/1/2018,7/1/2018 15:29,100,,Sunday
7/1/2018,7/1/2018 15:37,120,,Sunday
7/1/2018,7/1/2018 15:44,120,,Sunday
7/1/2018,7/1/2018 15:51,130,,Sunday
7/1/2018,7/1/2018 15:58,130,,Sunday
7/1/2018,7/1/2018 16:02,130,,Sunday
7/1/2018,7/1/2018 16:07,120,,Sunday
7/1/2018,7/1/2018 16:09,120,,Sunday
7/1/2018,7/1/2018 15:06,,65,Sunday
7/1/2018,7/1/2018 16:16,120,,Sunday
7/1/2018,7/1/2018 16:23,120,,Sunday
7/1/2018,7/1/2018 16:29,120,,Sunday
7/1/2018,7/1/2018 16:37,120,,Sunday
7/1/2018,7/1/2018 16:44,120,,Sunday
7/1/2018,7/1/2018 16:51,120,,Sunday
7/1/2018,7/1/2018 15:44,,71,Sunday
7/1/2018,7/1/2018 16:58,120,,Sunday
7/1/2018,7/1/2018 17:02,120,,Sunday
7/1/2018,7/1/2018 17:09,120,,Sunday
7/1/2018,7/1/2018 17:16,120,,Sunday
7/1/2018,7/1/2018 17:23,120,,Sunday
7/1/2018,7/1/2018 16:08,,78,Sunday
7/1/2018,7/1/2018 17:29,120,,Sunday
7/1/2018,7/1/2018 17:37,120,,Sunday
7/1/2018,7/1/2018 17:44,120,,Sunday
7/1/2018,7/1/2018 17:51,120,,Sunday
7/1/2018,7/1/2018 17:56,120,,Sunday
7/1/2018,7/1/2018 17:58,120,,Sunday
7/1/2018,7/1/2018 18:02,120,,Sunday
7/1/2018,7/1/2018 18:09,120,,Sunday
7/1/2018,7/1/2018 18:16,100,,Sunday
7/1/2018,7/1/2018 18:23,100,,Sunday
7/1/2018,7/1/2018 18:29,100,,Sunday
7/1/2018,7/1/2018 18:37,100,,Sunday
7/1/2018,7/1/2018 18:44,115,,Sunday
7/1/2018,7/1/2018 18:51,115,,Sunday
7/1/2018,7/1/2018 18:58,115,,Sunday
7/1/2018,7/1/2018 19:02,115,,Sunday
7/1/2018,7/1/2018 19:09,115,,Sunday
7/1/2018,7/1/2018 19:16,115,,Sunday
7/1/2018,7/1/2018 19:23,125,,Sunday
7/1/2018,7/1/2018 19:29,135,,Sunday
7/1/2018,7/1/2018 19:37,135,,Sunday
7/1/2018,7/1/2018 19:44,135,,Sunday
7/1/2018,7/1/2018 17:56,,113,Sunday
7/1/2018,7/1/2018 19:51,145,,Sunday
7/1/2018,7/1/2018 19:54,150,,Sunday
7/1/2018,7/1/2018 19:58,145,,Sunday
7/1/2018,7/1/2018 20:02,145,,Sunday
7/1/2018,7/1/2018 20:09,180,,Sunday
7/1/2018,7/1/2018 20:16,195,,Sunday
7/1/2018,7/1/2018 20:23,195,,Sunday
